CLIENTNUM,Email,FirstName,LastName,Phone Number,Zip Code,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
789237333,andrew.torres@microsoft.com,Andrew,Torres,213-689-4755,10004,Existing Customer,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,2,5,20237.0,1593.0,18644.0,0.811,15041,102,1.0,0.079
714949758,patriciaa@amazon.com,Patricia,Allen,503-368-7892,30005,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516.0,1913.0,32603.0,0.851,16712,123,0.708,0.055
714136233,brandontorres@oracle.com,Brandon,Torres,503-803-1901,70004,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516.0,0.0,34516.0,0.854,8417,72,0.714,0.0
778888083,mary.jackson@google.com,Mary,Jackson,702-698-3425,95003,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0.0,4307.0,0.743,8697,62,0.59,0.0
710923533,richardr@apple.com,Richard,Ramirez,415-326-9542,95004,Existing Customer,38,M,4,Unknown,Single,$120K +,Blue,31,3,2,3,34516.0,0.0,34516.0,0.604,15611,127,0.693,0.0
709385133,deborah.moore@intel.com,Deborah,Moore,617-663-2514,60001,Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828.0,1513.0,13315.0,0.748,15572,113,0.614,0.102
716836308,stephen.campbell@hotmail.com,Stephen,Campbell,213-912-3159,60005,Existing Customer,29,M,1,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3839.0,1139.0,2700.0,0.632,14791,124,0.771,0.297
720633558,deborahl@google.com,Deborah,Lewis,900-640-2445,50005,Existing Customer,37,F,3,Graduate,Divorced,Less than $40K,Blue,24,3,3,4,3727.0,995.0,2732.0,0.743,14786,101,0.656,0.267
712846458,djones@google.com,Donald,Jones,213-570-2802,40004,Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,39,5,3,4,14290.0,1432.0,12858.0,0.815,14709,125,0.689,0.1
709399908,karen.robinson@apple.com,Karen,Robinson,212-294-4221,90004,Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,23,4,2,2,7594.0,1442.0,6152.0,0.753,15026,99,0.678,0.19
772698783,carolm@ymail.com,Carol,Martinez,312-267-1846,60005,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416.0,1549.0,6867.0,0.643,13988,124,0.771,0.184
718665033,brandon.flores@aol.com,Brandon,Flores,312-831-7614,20004,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140.0,0.0,34140.0,0.877,8177,76,0.52,0.0
771561183,llopez@microsoft.com,Lisa,Lopez,415-966-5021,80004,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753.0,2517.0,11236.0,0.652,7464,66,0.692,0.183
789008508,kevin.nguyen@intel.com,Kevin,Nguyen,617-560-1742,60004,Existing Customer,44,M,4,College,Married,$80K - $120K,Blue,31,2,1,1,3472.0,1687.0,1785.0,0.645,13999,119,0.725,0.486
719439108,srodriguez@ibm.com,Samuel,Rodriguez,800-882-1646,20003,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Silver,34,3,3,2,15315.0,1613.0,13702.0,0.859,14728,100,0.754,0.105
720817533,charris@intel.com,Charles,Harris,312-448-3272,20002,Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086.0,1264.0,10822.0,0.986,15559,91,0.717,0.105
813901458,samuel.taylor@aol.com,Samuel,Taylor,888-450-5647,20003,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516.0,1642.0,32874.0,0.709,14954,95,0.696,0.048
717783483,karent@microsoft.com,Karen,Torres,503-561-6042,90002,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5016.0,2286.0,2730.0,0.669,17038,122,0.649,0.456
718299933,robert.sanchez@gmail.com,Robert,Sanchez,617-852-5615,60002,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333.0,739.0,3594.0,0.69,15903,100,0.754,0.171
789074358,alexander.johnson@apple.com,Alexander,Johnson,713-207-5840,60001,Existing Customer,46,M,2,High School,Single,$60K - $80K,Blue,34,2,2,1,10325.0,0.0,10325.0,0.866,16856,122,0.718,0.0
712036383,stevenw@apple.com,Steven,White,404-452-9851,70003,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0.0,18418.0,0.918,9980,68,0.744,0.0
720618033,jessica.hall@microsoft.com,Jessica,Hall,617-223-1999,60003,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,36,1,3,2,9633.0,0.0,9633.0,0.638,14829,90,0.8,0.0
720415833,davidb@amazon.com,David,Brown,888-902-7170,90002,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,32,3,5,2,3842.0,1563.0,2279.0,0.781,14751,107,0.726,0.407
720385608,jeffreyhall@aol.com,Jeffrey,Hall,404-466-2527,40005,Existing Customer,45,M,3,College,Unknown,$80K - $120K,Blue,31,2,1,4,20958.0,1936.0,19022.0,0.772,14314,99,0.768,0.092
709937583,kimberlyjackson@intel.com,Kimberly,Jackson,800-296-1455,80005,Existing Customer,45,F,2,High School,Single,Unknown,Blue,34,4,3,2,3024.0,1835.0,1189.0,0.793,14220,108,0.662,0.607
770743983,carolb@microsoft.com,Carol,Baker,213-786-8907,60004,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698.0,874.0,7824.0,0.708,15683,94,0.709,0.1
715671183,arivera@oracle.com,Alexander,Rivera,800-750-5229,30003,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824.0,2517.0,4307.0,0.972,9045,67,0.595,0.369
711283008,benjamins@apple.com,Benjamin,Sanchez,900-216-9490,80001,Existing Customer,50,M,1,High School,Single,$80K - $120K,Silver,36,4,5,3,34516.0,0.0,34516.0,0.732,16019,105,0.694,0.0
778873608,richardroberts@apple.com,Richard,Roberts,312-713-3071,80002,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984.0,32532.0,0.734,14335,116,0.758,0.057
709592808,nancy.allen@intel.com,Nancy,Allen,713-885-8096,10002,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,28,5,3,4,3311.0,1556.0,1755.0,0.652,14470,103,0.746,0.47
773306658,justinl@ymail.com,Justin,Lopez,800-948-6698,10003,Existing Customer,54,M,1,Unknown,Single,$60K - $80K,Blue,48,4,5,4,4752.0,1230.0,3522.0,0.883,15678,103,0.717,0.259
822084333,edwardr@gmail.com,Edward,Rodriguez,212-288-4012,20003,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041.0,0.0,4041.0,0.67,8219,84,0.909,0.0
708821733,dwhite@oracle.com,Dorothy,White,900-546-2569,60004,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713.0,531.0,19182.0,0.792,8301,70,0.591,0.027
711070683,hadams@ymail.com,Helen,Adams,888-239-5772,70004,Existing Customer,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,37,4,1,2,6725.0,493.0,6232.0,0.72,13891,106,0.606,0.073
772596783,patrickt@hotmail.com,Patrick,Torres,212-597-3687,90001,Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,3,2,2,15261.0,1109.0,14152.0,0.655,15442,125,0.761,0.073
806917983,emily.hill@microsoft.com,Emily,Hill,503-616-3314,80001,Existing Customer,32,F,2,Graduate,Divorced,Unknown,Silver,27,2,3,1,33779.0,1526.0,32253.0,0.879,15200,126,0.8,0.045
719329983,donnaw@gmail.com,Donna,Wilson,404-273-6628,10003,Existing Customer,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648.0,0.0,15648.0,0.731,13784,88,0.913,0.0
710190858,dennis.campbell@aol.com,Dennis,Campbell,617-725-6087,20003,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283.0,2288.0,6995.0,0.928,13804,110,0.719,0.246
708880683,kevin.martin@apple.com,Kevin,Martin,702-222-5428,20002,Existing Customer,49,M,5,College,Married,$40K - $60K,Blue,40,4,3,4,3970.0,892.0,3078.0,0.772,13697,102,0.759,0.225
709332408,sjackson@oracle.com,Sandra,Jackson,888-895-7885,70002,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159.0,1640.0,4519.0,0.619,13517,106,0.656,0.266
710751033,elizabeth.torres@ibm.com,Elizabeth,Torres,800-602-1820,30004,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829.0,0.0,4829.0,0.836,8286,65,0.857,0.0
710679933,jack.young@hotmail.com,Jack,Young,212-941-2042,60001,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633.0,0.0,15633.0,0.984,8660,58,0.758,0.0
710849208,benjaminw@aol.com,Benjamin,Williams,212-231-2328,80004,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652.0,32864.0,0.756,14738,113,0.766,0.048
710056758,dcampbell@ymail.com,Dennis,Campbell,212-322-2218,30002,Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,10017.0,1850.0,8167.0,0.622,15635,116,0.681,0.185
713520858,ruthdavis@cisco.com,Ruth,Davis,800-628-4413,70001,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,38,3,3,2,3895.0,1981.0,1914.0,0.839,16023,119,0.725,0.509
714710733,josephthomas@amazon.com,Joseph,Thomas,503-904-2205,90001,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,4,1,2,5611.0,0.0,5611.0,0.697,16557,120,0.622,0.0
766769058,jerryd@amazon.com,Jerry,Davis,713-417-7584,20004,Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,44,3,3,3,22722.0,1790.0,20932.0,0.813,15817,121,0.754,0.079
716990883,timothy.harris@gmail.com,Timothy,Harris,415-681-3965,50003,Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,16033.0,766.0,15267.0,0.682,15260,115,0.855,0.048
718298733,raymond.lewis@apple.com,Raymond,Lewis,617-984-3981,40005,Existing Customer,40,M,4,High School,Single,$80K - $120K,Blue,29,3,3,2,12978.0,0.0,12978.0,0.628,14134,85,0.7,0.0
717174558,donnam@gmail.com,Donna,Miller,212-678-6929,10001,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129.0,0.0,9129.0,0.733,7733,81,0.884,0.0
714543633,elizabeths@microsoft.com,Elizabeth,Scott,713-366-1444,90003,Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,36,1,2,5,7500.0,0.0,7500.0,0.576,8024,78,0.696,0.0
715756683,williamh@cisco.com,William,Hill,800-552-9967,30001,Existing Customer,50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,2,4,14804.0,1696.0,13108.0,0.959,15237,111,0.734,0.115
719400108,timothy.hall@oracle.com,Timothy,Hall,617-925-7363,90003,Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,43,4,3,4,34516.0,1084.0,33432.0,0.686,14319,124,0.699,0.031
710463408,jeffreyw@amazon.com,Jeffrey,Walker,702-829-3834,50002,Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,36,3,2,3,9683.0,1116.0,8567.0,0.721,15627,104,0.825,0.115
708245808,robertp@aol.com,Robert,Perez,900-661-4912,90001,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,36,4,1,4,19671.0,924.0,18747.0,0.82,13908,124,0.676,0.047
799253808,jwalker@cisco.com,Jonathan,Walker,617-746-9930,30004,Existing Customer,42,M,3,High School,Married,$80K - $120K,Silver,36,5,2,3,34516.0,1294.0,33222.0,0.679,13845,120,0.791,0.037
716552433,sarahw@microsoft.com,Sarah,Williams,800-848-2062,10002,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2,5056.0,1067.0,3989.0,0.749,15926,117,0.519,0.211
720995583,jwalker@hotmail.com,Jeffrey,Walker,888-838-4579,40005,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,3,2,2,25217.0,1754.0,23463.0,0.712,15054,110,0.833,0.07
780118158,kevinh@oracle.com,Kevin,Hall,713-292-6032,40004,Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,2,4,3585.0,2420.0,1165.0,0.812,15656,124,0.746,0.675
713668158,sandraclark@gmail.com,Sandra,Clark,213-587-6171,90005,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067.0,0.0,21067.0,0.995,9212,71,0.821,0.0
709249083,david.ramirez@amazon.com,David,Ramirez,800-842-8548,80005,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283.0,0.0,4283.0,0.878,8672,64,1.207,0.0
717081483,benjaminallen@ymail.com,Benjamin,Allen,617-531-1149,10002,Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,3,2,2,25187.0,2209.0,22978.0,0.799,16606,96,0.778,0.088
718455633,lisa.thompson@ymail.com,Lisa,Thompson,713-415-3392,80001,Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,55,4,3,2,7469.0,2517.0,4952.0,0.656,16328,124,0.771,0.337
708974283,jerryc@google.com,Jerry,Carter,900-608-1705,50002,Existing Customer,50,M,4,Graduate,Married,$60K - $80K,Blue,34,5,1,1,18142.0,0.0,18142.0,0.857,15427,95,0.792,0.0
713399583,donaldc@gmail.com,Donald,Carter,617-742-4801,30005,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865.0,2097.0,27768.0,0.902,8636,74,0.947,0.07
713293983,benjaming@ymail.com,Benjamin,Garcia,900-817-9625,70002,Existing Customer,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,33,5,3,2,3388.0,2517.0,871.0,0.919,15313,91,0.784,0.743
714785508,jscott@amazon.com,Joshua,Scott,713-731-7631,90003,Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,40,4,3,2,34516.0,1313.0,33203.0,0.583,15154,99,0.833,0.038
827318958,sandramartin@intel.com,Sandra,Martin,415-818-2679,50005,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,45,5,3,2,9431.0,1785.0,7646.0,0.603,14261,99,0.65,0.189
718496283,dorothyking@oracle.com,Dorothy,King,617-727-3559,50003,Existing Customer,42,F,1,College,Single,Unknown,Silver,31,6,2,3,30770.0,2228.0,28542.0,0.712,15998,121,0.704,0.072
709608708,msanchez@intel.com,Mark,Sanchez,900-421-1553,50001,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500.0,2517.0,3983.0,0.915,9451,79,0.646,0.387
710939283,hperez@google.com,Helen,Perez,900-996-1791,30003,Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,3,2,4,4209.0,1300.0,2909.0,0.75,16078,105,0.615,0.309
770824833,paulramirez@gmail.com,Paul,Ramirez,900-590-1154,40005,Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,2,3,5,3657.0,1135.0,2522.0,0.795,16236,94,0.808,0.31
779082633,jwilliams@ibm.com,Jeffrey,Williams,213-246-7161,80002,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107.0,979.0,3128.0,0.647,14596,104,0.733,0.238
720515883,ruthd@hotmail.com,Ruth,Davis,702-338-3892,60001,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,46,4,3,2,3638.0,0.0,3638.0,0.837,16469,115,0.667,0.0
747885858,dgreen@intel.com,Donna,Green,702-461-1897,40003,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048.0,6277.0,0.92,14571,91,0.655,0.246
779140533,gregory.martinez@microsoft.com,Gregory,Martinez,213-555-7886,80002,Existing Customer,49,M,2,Doctorate,Married,$120K +,Blue,34,3,6,4,27124.0,2311.0,24813.0,0.73,15195,121,0.729,0.085
716619558,lindaj@intel.com,Linda,Jones,503-321-1447,95001,Existing Customer,38,F,0,High School,Single,Less than $40K,Silver,36,4,3,2,13747.0,1941.0,11806.0,0.748,16401,119,0.608,0.141
788633733,paulg@amazon.com,Paul,Garcia,702-694-8667,95003,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,13,4,3,2,28174.0,1173.0,27001.0,0.779,16258,108,0.714,0.042
715291908,davidharris@microsoft.com,David,Harris,503-904-4035,60001,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,11109.0,2045.0,9064.0,0.625,13988,92,0.84,0.184
709977933,franklewis@gmail.com,Frank,Lewis,800-821-2324,10002,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959.0,199.0,9760.0,1.003,8517,60,0.5,0.02
716454858,dorothy.allen@ibm.com,Dorothy,Allen,404-466-9350,60003,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014.0,2266.0,1748.0,0.718,14257,94,0.958,0.565
720539583,ronaldrodriguez@oracle.com,Ronald,Rodriguez,503-426-4671,40003,Existing Customer,46,M,4,Unknown,Single,$60K - $80K,Blue,31,4,1,4,21226.0,1202.0,20024.0,0.755,14103,96,0.655,0.057
739021908,dorothyramirez@ymail.com,Dorothy,Ramirez,212-416-8119,90001,Existing Customer,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,3,2,3681.0,0.0,3681.0,0.693,13222,112,0.931,0.0
711289533,jlee@google.com,Jeffrey,Lee,212-775-3981,80003,Existing Customer,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,5,3,2,26710.0,1681.0,25029.0,0.741,14043,117,0.746,0.063
716464533,nancy.lopez@oracle.com,Nancy,Lopez,800-575-9430,60003,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,9550.0,2517.0,7033.0,0.713,13783,116,0.841,0.264
710590683,bdavis@ymail.com,Brandon,Davis,415-555-6612,60003,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127.0,0.0,16127.0,0.769,7729,82,1.0,0.0
710081208,rnelson@cisco.com,Ryan,Nelson,213-703-3915,50005,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0.0,4935.0,0.713,7886,64,0.882,0.0
717482658,pauls@apple.com,Paul,Scott,900-534-1686,40003,Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,36,3,2,2,18022.0,0.0,18022.0,0.823,14485,106,0.738,0.0
712246983,kenneth.king@gmail.com,Kenneth,King,702-392-3517,20001,Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,43,2,2,5,16748.0,2413.0,14335.0,0.769,15338,121,0.635,0.144
711460458,patrickking@cisco.com,Patrick,King,900-444-6367,60005,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973.0,0.0,10973.0,0.792,10583,75,0.786,0.0
713159133,srobinson@cisco.com,Sandra,Robinson,713-369-5599,90002,Existing Customer,32,F,2,High School,Single,Less than $40K,Silver,23,4,2,2,14143.0,1472.0,12671.0,0.777,13785,117,0.648,0.104
710047533,brivera@gmail.com,Brian,Rivera,713-888-4196,95003,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36,4,3,3,34516.0,2201.0,32315.0,0.978,8614,63,0.75,0.064
716708583,edwardsmith@hotmail.com,Edward,Smith,312-630-8893,60002,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684.0,0.0,7684.0,0.61,7667,68,0.789,0.0
712766208,gbaker@microsoft.com,George,Baker,404-564-6468,30005,Attrited Customer,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516.0,0.0,34516.0,0.732,8603,84,0.615,0.0
715150983,donnabaker@intel.com,Donna,Baker,888-234-2691,30005,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,34,2,3,3,26021.0,0.0,26021.0,1.04,8898,60,0.538,0.0
717991533,brianwright@aol.com,Brian,Wright,404-672-9090,80001,Existing Customer,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,3843.0,1460.0,2383.0,0.811,16461,105,0.909,0.38
797641683,brian.harris@intel.com,Brian,Harris,702-256-6823,80003,Existing Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,34,4,3,2,14840.0,2043.0,12797.0,0.778,16256,111,0.85,0.138
714879483,jsmith@aol.com,John,Smith,900-320-9093,80001,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,31,1,3,3,3929.0,542.0,3387.0,0.811,7773,64,0.73,0.138
720105933,mark.martin@cisco.com,Mark,Martin,415-241-8835,30003,Existing Customer,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,3,5,3,11427.0,2307.0,9120.0,0.848,15243,107,0.754,0.202
804670758,elizabethwright@intel.com,Elizabeth,Wright,503-778-5176,10003,Existing Customer,48,F,5,Unknown,Divorced,Unknown,Blue,43,4,3,2,20974.0,2249.0,18725.0,0.567,15903,121,0.571,0.107
818987958,dclark@aol.com,Daniel,Clark,213-674-9117,50003,Existing Customer,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,5,1,3,3771.0,0.0,3771.0,0.675,14662,125,0.667,0.0
824160333,mwilliams@ymail.com,Matthew,Williams,900-445-5402,60002,Existing Customer,56,M,2,High School,Unknown,$120K +,Blue,52,6,2,2,23362.0,1453.0,21909.0,0.848,15399,116,0.841,0.062
714919308,nancyh@gmail.com,Nancy,Hill,503-842-3765,70004,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,8135.0,0.0,8135.0,0.841,8620,67,0.971,0.0
717928308,rdavis@oracle.com,Ruth,Davis,213-546-5574,90001,Existing Customer,40,F,1,Uneducated,Single,Less than $40K,Silver,34,5,2,2,13669.0,1774.0,11895.0,0.653,15772,130,0.625,0.13
788890533,johnallen@google.com,John,Allen,888-521-3973,90002,Existing Customer,54,M,2,College,Married,$80K - $120K,Silver,39,4,1,4,34516.0,2305.0,32211.0,0.586,13756,106,0.71,0.067
779692608,jrobinson@hotmail.com,Joshua,Robinson,415-499-3467,80004,Existing Customer,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,6,3,5,9764.0,0.0,9764.0,0.689,15097,115,0.797,0.0
717774333,justins@google.com,Justin,Scott,213-787-5991,40004,Attrited Customer,48,M,3,High School,Married,$60K - $80K,Blue,36,1,2,5,8431.0,0.0,8431.0,0.222,5189,57,0.357,0.0
718140783,jeffrey.scott@cisco.com,Jeffrey,Scott,415-986-3178,40004,Existing Customer,47,M,4,Unknown,Married,$60K - $80K,Blue,36,4,5,2,10585.0,1749.0,8836.0,0.655,18484,108,0.588,0.165
714465558,jack.torres@intel.com,Jack,Torres,900-342-5984,10003,Existing Customer,41,M,4,Unknown,Married,$120K +,Silver,36,3,1,4,34516.0,2205.0,32311.0,0.897,15033,98,0.922,0.064
804431283,dclark@gmail.com,Deborah,Clark,213-619-3008,30002,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,52,5,1,2,7882.0,1101.0,6781.0,0.682,14651,120,0.6,0.14
715199808,michelle.moore@amazon.com,Michelle,Moore,213-783-7717,30003,Existing Customer,39,F,3,Graduate,Unknown,Unknown,Silver,30,6,3,5,33905.0,2070.0,31835.0,0.685,15335,99,0.768,0.061
759584958,michelle.torres@ymail.com,Michelle,Torres,800-383-8931,10002,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44,4,2,4,33004.0,2418.0,30586.0,0.923,10156,72,0.946,0.073
758802333,johnl@hotmail.com,John,Lopez,415-932-7382,50001,Existing Customer,40,M,2,Graduate,Single,$120K +,Blue,33,3,1,2,20891.0,1213.0,19678.0,0.717,14641,117,0.773,0.058
720237408,charles.hill@ibm.com,Charles,Hill,415-645-2566,80002,Existing Customer,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,4,2,2,22715.0,707.0,22008.0,0.848,15004,117,0.887,0.031
713787333,jamesnguyen@oracle.com,James,Nguyen,800-439-3056,95005,Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,36,5,1,0,3818.0,1142.0,2676.0,0.709,14731,113,0.948,0.299
709660233,snguyen@amazon.com,Stephen,Nguyen,888-714-8062,90001,Attrited Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,44,1,2,4,3526.0,2429.0,1097.0,0.712,7775,63,0.909,0.689
721005108,jallen@microsoft.com,James,Allen,312-720-9902,10005,Existing Customer,41,M,0,College,Married,$40K - $60K,Blue,29,3,2,2,6991.0,1384.0,5607.0,0.66,14994,104,0.733,0.198
809589783,ericnelson@amazon.com,Eric,Nelson,617-496-5130,40004,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Silver,36,3,3,2,16268.0,817.0,15451.0,0.64,13969,120,0.69,0.05
712627083,danielr@apple.com,Daniel,Rivera,415-354-1732,80001,Attrited Customer,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768.0,0.0,5768.0,0.924,9867,78,0.902,0.0
778444908,stephenc@oracle.com,Stephen,Carter,213-532-5227,20003,Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,39,4,2,3,34516.0,1444.0,33072.0,0.568,16392,116,0.657,0.042
711433908,lindaj@cisco.com,Linda,Jackson,312-878-3105,95001,Attrited Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,30,1,2,3,9491.0,0.0,9491.0,1.056,9061,51,1.684,0.0
